1974 ms; 2 id; Stop reading
1974 ms; 2 id; Start reading 1
1975 ms; 2 id; Stop reading
1975 ms; 2 id; Start reading 5
1978 ms; 4 id; Stop reading
1980 ms; 2 id; Stop reading
1981 ms; 3 id; Stop reading
1981 ms; 4 id; Start writing 4
1985 ms; 4 id; Stop writing
1985 ms; 2 id; Start reading 2
1985 ms; 3 id; Start reading 6
1985 ms; 4 id; Start reading 9
1987 ms; 2 id; Stop reading
1987 ms; 2 id; Start reading 4
1991 ms; 2 id; Stop reading
1991 ms; 3 id; Stop reading
1991 ms; 2 id; Start reading 1
1991 ms; 3 id; Start reading 2
1992 ms; 2 id; Stop reading
1992 ms; 2 id; Start reading 10
1993 ms; 3 id; Stop reading
1993 ms; 3 id; Start reading 9
1994 ms; 4 id; Stop reading
1994 ms; 4 id; Start reading 3
1997 ms; 4 id; Stop reading
1997 ms; 4 id; Start reading 7
2002 ms; 2 id; Stop reading
2002 ms; 3 id; Stop reading
2002 ms; 2 id; Start reading 9
2002 ms; 3 id; Start reading 4
2004 ms; 4 id; Stop reading
2004 ms; 4 id; Start reading 3
2006 ms; 3 id; Stop reading
2006 ms; 3 id; Start reading 7
2007 ms; 4 id; Stop reading
2007 ms; 4 id; Start reading 5
2011 ms; 2 id; Stop reading
2011 ms; 2 id; Start reading 9
2012 ms; 4 id; Stop reading
2012 ms; 4 id; Start reading 1
2013 ms; 4 id; Stop reading
2013 ms; 3 id; Stop reading
2013 ms; 4 id; Start reading 7
2013 ms; 3 id; Start reading 8
2020 ms; 2 id; Stop reading
2020 ms; 4 id; Stop reading
2020 ms; 2 id; Start reading 1
2020 ms; 4 id; Start reading 5
2021 ms; 2 id; Stop reading
2021 ms; 3 id; Stop reading
2021 ms; 2 id; Start reading 8
2021 ms; 3 id; Start reading 10
2025 ms; 4 id; Stop reading
2025 ms; 4 id; Start reading 5
2029 ms; 2 id; Stop reading
2029 ms; 2 id; Start reading 8
2030 ms; 4 id; Stop reading
2030 ms; 4 id; Start reading 8
2031 ms; 3 id; Stop reading
2031 ms; 3 id; Start reading 1
2032 ms; 3 id; Stop reading
2032 ms; 3 id; Start reading 7
2037 ms; 2 id; Stop reading
2037 ms; 2 id; Start reading 1
2038 ms; 2 id; Stop reading
2038 ms; 4 id; Stop reading
2038 ms; 2 id; Start reading 9
2038 ms; 4 id; Start reading 6
2039 ms; 3 id; Stop reading
2039 ms; 3 id; Start reading 9
2044 ms; 4 id; Stop reading
2044 ms; 4 id; Start reading 1
2045 ms; 4 id; Stop reading
2045 ms; 4 id; Start reading 6
2047 ms; 2 id; Stop reading
2047 ms; 2 id; Start reading 10
2048 ms; 3 id; Stop reading
2048 ms; 3 id; Start reading 6
2051 ms; 4 id; Stop reading
2051 ms; 4 id; Start reading 1
2052 ms; 4 id; Stop reading
2052 ms; 4 id; Start reading 4
2054 ms; 3 id; Stop reading
2054 ms; 3 id; Start reading 5
2056 ms; 4 id; Stop reading
2056 ms; 4 id; Start reading 5
2057 ms; 2 id; Stop reading
2057 ms; 2 id; Start reading 3
2059 ms; 3 id; Stop reading
2059 ms; 3 id; Start reading 10
2060 ms; 2 id; Stop reading
2060 ms; 2 id; Start reading 9
2061 ms; 4 id; Stop reading
2061 ms; 4 id; Start reading 6
2067 ms; 4 id; Stop reading
2067 ms; 4 id; Start reading 5
2069 ms; 3 id; Stop reading
2069 ms; 2 id; Stop reading
2069 ms; 3 id; Start reading 8
2069 ms; 2 id; Start reading 3
2072 ms; 2 id; Stop reading
2072 ms; 4 id; Stop reading
2077 ms; 3 id; Stop reading
2077 ms; 2 id; Start writing 1
2078 ms; 2 id; Stop writing
2078 ms; 4 id; Start reading 2
2078 ms; 3 id; Start reading 6
2078 ms; 2 id; Start reading 5
2080 ms; 4 id; Stop reading
2080 ms; 4 id; Start reading 3
2083 ms; 4 id; Stop reading
2083 ms; 4 id; Start reading 8
2083 ms; 2 id; Stop reading
2083 ms; 2 id; Start reading 2
2084 ms; 3 id; Stop reading
2084 ms; 3 id; Start reading 5
2085 ms; 2 id; Stop reading
2085 ms; 2 id; Start reading 10
2089 ms; 3 id; Stop reading
2089 ms; 3 id; Start reading 2
2091 ms; 3 id; Stop reading
2091 ms; 4 id; Stop reading
2091 ms; 3 id; Start reading 7
2091 ms; 4 id; Start reading 3
2094 ms; 4 id; Stop reading
2095 ms; 2 id; Stop reading
2098 ms; 3 id; Stop reading
2098 ms; 4 id; Start writing 9
2107 ms; 4 id; Stop writing
2107 ms; 2 id; Start reading 4
2107 ms; 3 id; Start reading 5
2107 ms; 4 id; Start reading 5
2111 ms; 2 id; Stop reading
2111 ms; 2 id; Start reading 10
2112 ms; 3 id; Stop reading
2112 ms; 4 id; Stop reading
2112 ms; 3 id; Start reading 10
2112 ms; 4 id; Start reading 8
2120 ms; 4 id; Stop reading
2120 ms; 4 id; Start reading 6
2121 ms; 2 id; Stop reading
2121 ms; 2 id; Start reading 5
2122 ms; 3 id; Stop reading
2122 ms; 3 id; Start reading 1
2123 ms; 3 id; Stop reading
2123 ms; 3 id; Start reading 10
2126 ms; 2 id; Stop reading
2126 ms; 4 id; Stop reading
2126 ms; 2 id; Start reading 7
2126 ms; 4 id; Start reading 3
2129 ms; 4 id; Stop reading
2129 ms; 4 id; Start reading 2
2131 ms; 4 id; Stop reading
2131 ms; 4 id; Start reading 2
2133 ms; 2 id; Stop reading
2133 ms; 3 id; Stop reading
2133 ms; 4 id; Stop reading
2133 ms; 2 id; Start reading 6
2133 ms; 3 id; Start reading 8
2133 ms; 4 id; Start reading 1
2134 ms; 4 id; Stop reading
2134 ms; 4 id; Start reading 10
2139 ms; 2 id; Stop reading
2139 ms; 2 id; Start reading 9
2141 ms; 3 id; Stop reading
2141 ms; 3 id; Start reading 1
2142 ms; 3 id; Stop reading
2142 ms; 3 id; Start reading 2
2144 ms; 3 id; Stop reading
2144 ms; 4 id; Stop reading
2144 ms; 3 id; Start reading 4
2144 ms; 4 id; Start reading 4
2148 ms; 2 id; Stop reading
2148 ms; 3 id; Stop reading
2148 ms; 4 id; Stop reading
2148 ms; 2 id; Start writing 1
2149 ms; 2 id; Stop writing
2149 ms; 3 id; Start writing 6
2155 ms; 3 id; Stop writing
2155 ms; 4 id; Start reading 6
2155 ms; 2 id; Start reading 7
2155 ms; 3 id; Start reading 3
2158 ms; 3 id; Stop reading
2158 ms; 3 id; Start reading 8
2161 ms; 4 id; Stop reading
2161 ms; 4 id; Start reading 6
2162 ms; 2 id; Stop reading
2162 ms; 2 id; Start reading 7
2166 ms; 3 id; Stop reading
2167 ms; 4 id; Stop reading
2169 ms; 2 id; Stop reading
2169 ms; 3 id; Start writing 6
2175 ms; 3 id; Stop writing
2175 ms; 4 id; Start writing 3
2178 ms; 4 id; Stop writing
2178 ms; 2 id; Start reading 2
2178 ms; 3 id; Start reading 9
2178 ms; 4 id; Start reading 8
2180 ms; 2 id; Stop reading
2180 ms; 2 id; Start reading 7
2186 ms; 4 id; Stop reading
2186 ms; 4 id; Start reading 7
2187 ms; 2 id; Stop reading
2187 ms; 3 id; Stop reading
2187 ms; 2 id; Start reading 6
2187 ms; 3 id; Start reading 10
2193 ms; 2 id; Stop reading
2193 ms; 4 id; Stop reading
2193 ms; 2 id; Start reading 8
2193 ms; 4 id; Start reading 5
2197 ms; 3 id; Stop reading
2197 ms; 3 id; Start reading 2
2198 ms; 4 id; Stop reading
2198 ms; 4 id; Start reading 6
2199 ms; 3 id; Stop reading
2199 ms; 3 id; Start reading 8
2201 ms; 2 id; Stop reading
2204 ms; 4 id; Stop reading
2207 ms; 3 id; Stop reading
2207 ms; 2 id; Start writing 8
2215 ms; 2 id; Stop writing
2215 ms; 4 id; Start reading 5
2215 ms; 3 id; Start reading 10
2215 ms; 2 id; Start reading 10
2220 ms; 4 id; Stop reading
2220 ms; 4 id; Start reading 5
2225 ms; 2 id; Stop reading
2225 ms; 4 id; Stop reading
2225 ms; 3 id; Stop reading
2225 ms; 2 id; Start writing 2
2227 ms; 2 id; Stop writing
2227 ms; 4 id; Start reading 7
2227 ms; 3 id; Start reading 8
2227 ms; 2 id; Start reading 10
2234 ms; 4 id; Stop reading
2234 ms; 4 id; Start reading 6
2235 ms; 3 id; Stop reading
2235 ms; 3 id; Start reading 1
2236 ms; 3 id; Stop reading
2236 ms; 3 id; Start reading 9
2237 ms; 2 id; Stop reading
2237 ms; 2 id; Start reading 5
2240 ms; 4 id; Stop reading
2240 ms; 4 id; Start reading 3
2242 ms; 2 id; Stop reading
2242 ms; 2 id; Start reading 10
2243 ms; 4 id; Stop reading
2245 ms; 3 id; Stop reading
2252 ms; 2 id; Stop reading
2252 ms; 4 id; Start writing 5
2257 ms; 4 id; Stop writing
2257 ms; 3 id; Start reading 6
2257 ms; 2 id; Start reading 3
2257 ms; 4 id; Start reading 4
2260 ms; 2 id; Stop reading
2260 ms; 2 id; Start reading 1
2261 ms; 2 id; Stop reading
2261 ms; 4 id; Stop reading
2261 ms; 2 id; Start reading 10
2261 ms; 4 id; Start reading 5
2263 ms; 3 id; Stop reading
2263 ms; 3 id; Start reading 9
2266 ms; 4 id; Stop reading
2266 ms; 4 id; Start reading 1
2267 ms; 4 id; Stop reading
2267 ms; 4 id; Start reading 6
2271 ms; 2 id; Stop reading
2271 ms; 2 id; Start reading 9
2272 ms; 3 id; Stop reading
2272 ms; 3 id; Start reading 9
2273 ms; 4 id; Stop reading
2273 ms; 4 id; Start reading 4
2277 ms; 4 id; Stop reading
2277 ms; 4 id; Start reading 9
2280 ms; 2 id; Stop reading
2280 ms; 2 id; Start reading 5
2281 ms; 3 id; Stop reading
2281 ms; 3 id; Start reading 3
2284 ms; 3 id; Stop reading
2284 ms; 3 id; Start reading 3
2285 ms; 2 id; Stop reading
2285 ms; 2 id; Start reading 8
2286 ms; 4 id; Stop reading
2287 ms; 3 id; Stop reading
2293 ms; 2 id; Stop reading
2293 ms; 4 id; Start writing 2
2295 ms; 4 id; Stop writing
2295 ms; 3 id; Start reading 8
2295 ms; 2 id; Start reading 3
2295 ms; 4 id; Start reading 1
2296 ms; 4 id; Stop reading
2296 ms; 4 id; Start reading 2
2298 ms; 4 id; Stop reading
2298 ms; 2 id; Stop reading
2298 ms; 4 id; Start reading 2
2300 ms; 4 id; Stop reading
2303 ms; 3 id; Stop reading
2303 ms; 2 id; Start writing 7
2310 ms; 2 id; Stop writing
2310 ms; 4 id; Start reading 5
2310 ms; 3 id; Start reading 4
2310 ms; 2 id; Start reading 5
2314 ms; 3 id; Stop reading
2314 ms; 3 id; Start reading 8
2315 ms; 2 id; Stop reading
2315 ms; 4 id; Stop reading
2315 ms; 2 id; Start reading 4
2315 ms; 4 id; Start reading 3
2318 ms; 4 id; Stop reading
2318 ms; 4 id; Start reading 10
2319 ms; 2 id; Stop reading
2319 ms; 2 id; Start reading 2
2321 ms; 2 id; Stop reading
2321 ms; 2 id; Start reading 10
2322 ms; 3 id; Stop reading
2322 ms; 3 id; Start reading 8
2328 ms; 4 id; Stop reading
2328 ms; 4 id; Start reading 7
2330 ms; 3 id; Stop reading
2331 ms; 2 id; Stop reading
2335 ms; 4 id; Stop reading
2335 ms; 3 id; Start writing 2
2337 ms; 3 id; Stop writing
2337 ms; 2 id; Start writing 8
2345 ms; 2 id; Stop writing
2345 ms; 4 id; Start reading 3
2348 ms; 4 id; Stop reading
2348 ms; 3 id; Start writing 3
2351 ms; 3 id; Stop writing
2351 ms; 2 id; Start reading 3
2354 ms; 2 id; Stop reading
2354 ms; 4 id; Start writing 2
2356 ms; 4 id; Stop writing
2356 ms; 3 id; Start reading 6
2362 ms; 3 id; Stop reading
2362 ms; 2 id; Start writing 1
2363 ms; 2 id; Stop writing
2363 ms; 4 id; Start reading 7
2363 ms; 3 id; Start reading 10
2363 ms; 2 id; Start reading 3
2366 ms; 2 id; Stop reading
2370 ms; 4 id; Stop reading
2373 ms; 3 id; Stop reading
2373 ms; 2 id; Start writing 4
2377 ms; 2 id; Stop writing
2377 ms; 4 id; Start reading 10
2387 ms; 4 id; Stop reading
2387 ms; 3 id; Start writing 3
2390 ms; 3 id; Stop writing
2390 ms; 2 id; Start reading 9
2399 ms; 2 id; Stop reading
2399 ms; 4 id; Start writing 9
2408 ms; 4 id; Stop writing
2408 ms; 3 id; Start reading 8
2408 ms; 2 id; Start reading 6
2408 ms; 4 id; Start reading 2
2410 ms; 4 id; Stop reading
2410 ms; 4 id; Start reading 8
2414 ms; 2 id; Stop reading
2414 ms; 2 id; Start reading 4
2416 ms; 3 id; Stop reading
2416 ms; 3 id; Start reading 6
2418 ms; 2 id; Stop reading
2418 ms; 4 id; Stop reading
2418 ms; 2 id; Start reading 4
2422 ms; 2 id; Stop reading
2422 ms; 3 id; Stop reading
2422 ms; 4 id; Start writing 1
2423 ms; 4 id; Stop writing
2423 ms; 2 id; Start reading 2
2423 ms; 3 id; Start reading 2
2423 ms; 4 id; Start reading 3
2425 ms; 2 id; Stop reading
2425 ms; 3 id; Stop reading
2425 ms; 2 id; Start reading 4
2426 ms; 4 id; Stop reading
2429 ms; 2 id; Stop reading
2429 ms; 3 id; Start writing 3
2432 ms; 3 id; Stop writing
2432 ms; 4 id; Start reading 10
2442 ms; 4 id; Stop reading
2442 ms; 2 id; Start writing 2
2444 ms; 2 id; Stop writing
2444 ms; 3 id; Start reading 6
2444 ms; 4 id; Start reading 8
2444 ms; 2 id; Start reading 5
2449 ms; 2 id; Stop reading
2449 ms; 2 id; Start reading 4
2450 ms; 3 id; Stop reading
2450 ms; 3 id; Start reading 9
2452 ms; 4 id; Stop reading
2452 ms; 4 id; Start reading 3
2453 ms; 2 id; Stop reading
2453 ms; 2 id; Start reading 5
2455 ms; 4 id; Stop reading
2455 ms; 4 id; Start reading 10
2458 ms; 2 id; Stop reading
2458 ms; 2 id; Start reading 6
2459 ms; 3 id; Stop reading
2459 ms; 3 id; Start reading 6
2464 ms; 2 id; Stop reading
2464 ms; 2 id; Start reading 8
2465 ms; 3 id; Stop reading
2465 ms; 4 id; Stop reading
2465 ms; 3 id; Start reading 3
2465 ms; 4 id; Start reading 4
2468 ms; 3 id; Stop reading
2468 ms; 3 id; Start reading 3
2469 ms; 4 id; Stop reading
2469 ms; 4 id; Start reading 4
2471 ms; 3 id; Stop reading
2471 ms; 3 id; Start reading 2
2472 ms; 2 id; Stop reading
2472 ms; 2 id; Start reading 4
2473 ms; 3 id; Stop reading
2473 ms; 4 id; Stop reading
2473 ms; 3 id; Start reading 8
2476 ms; 2 id; Stop reading
2481 ms; 3 id; Stop reading
2481 ms; 4 id; Start writing 7
2488 ms; 4 id; Stop writing
2488 ms; 2 id; Start reading 1
2488 ms; 3 id; Start reading 2
2488 ms; 4 id; Start reading 2
2489 ms; 2 id; Stop reading
2489 ms; 2 id; Start reading 10
2490 ms; 4 id; Stop reading
2490 ms; 3 id; Stop reading
2490 ms; 4 id; Start reading 1
2490 ms; 3 id; Start reading 1
2491 ms; 3 id; Stop reading
2491 ms; 4 id; Stop reading
2491 ms; 3 id; Start reading 5
2491 ms; 4 id; Start reading 4
2495 ms; 4 id; Stop reading
2495 ms; 4 id; Start reading 3
2496 ms; 3 id; Stop reading
2496 ms; 3 id; Start reading 4
2498 ms; 4 id; Stop reading
2498 ms; 4 id; Start reading 2
2499 ms; 2 id; Stop reading
2499 ms; 2 id; Start reading 3
2500 ms; 3 id; Stop reading
2500 ms; 4 id; Stop reading
2500 ms; 3 id; Start reading 5
2500 ms; 4 id; Start reading 3
2502 ms; 2 id; Stop reading
2503 ms; 4 id; Stop reading
2505 ms; 3 id; Stop reading
2505 ms; 2 id; Start writing 4
2509 ms; 2 id; Stop writing
2509 ms; 4 id; Start reading 7
2509 ms; 3 id; Start reading 5
2514 ms; 3 id; Stop reading
2516 ms; 4 id; Stop reading
2516 ms; 2 id; Start writing 10
2526 ms; 2 id; Stop writing
2526 ms; 3 id; Start reading 4
2526 ms; 4 id; Start reading 6
2526 ms; 2 id; Start reading 3
2529 ms; 2 id; Stop reading
2529 ms; 2 id; Start reading 5
2530 ms; 3 id; Stop reading
2530 ms; 3 id; Start reading 6
2532 ms; 4 id; Stop reading
2532 ms; 4 id; Start reading 2
2534 ms; 2 id; Stop reading
2534 ms; 4 id; Stop reading
2534 ms; 2 id; Start reading 10
2534 ms; 4 id; Start reading 1
2535 ms; 4 id; Stop reading
2535 ms; 4 id; Start reading 4
2536 ms; 3 id; Stop reading
2536 ms; 3 id; Start reading 7
2539 ms; 4 id; Stop reading
2539 ms; 4 id; Start reading 10
2543 ms; 3 id; Stop reading
2543 ms; 3 id; Start reading 9
2544 ms; 2 id; Stop reading
2544 ms; 2 id; Start reading 9
2549 ms; 4 id; Stop reading
2549 ms; 4 id; Start reading 5
2552 ms; 3 id; Stop reading
2552 ms; 3 id; Start reading 9
2553 ms; 2 id; Stop reading
2553 ms; 2 id; Start reading 6
2554 ms; 4 id; Stop reading
2554 ms; 4 id; Start reading 3
2557 ms; 4 id; Stop reading
2557 ms; 4 id; Start reading 9
2559 ms; 2 id; Stop reading
2559 ms; 2 id; Start reading 6
2561 ms; 3 id; Stop reading
2561 ms; 3 id; Start reading 8
2565 ms; 2 id; Stop reading
2565 ms; 2 id; Start reading 10
2566 ms; 4 id; Stop reading
2566 ms; 4 id; Start reading 7
2569 ms; 3 id; Stop reading
2569 ms; 3 id; Start reading 3
2572 ms; 3 id; Stop reading
2572 ms; 3 id; Start reading 7
2573 ms; 4 id; Stop reading
2573 ms; 4 id; Start reading 5
2575 ms; 2 id; Stop reading
2575 ms; 2 id; Start reading 9
2578 ms; 4 id; Stop reading
2578 ms; 4 id; Start reading 1
2579 ms; 3 id; Stop reading
2579 ms; 4 id; Stop reading
2579 ms; 3 id; Start reading 10
2579 ms; 4 id; Start reading 5
2584 ms; 2 id; Stop reading
2584 ms; 4 id; Stop reading
2584 ms; 2 id; Start reading 5
2584 ms; 4 id; Start reading 6
2589 ms; 3 id; Stop reading
2589 ms; 2 id; Stop reading
2589 ms; 3 id; Start reading 8
2589 ms; 2 id; Start reading 8
2590 ms; 4 id; Stop reading
2590 ms; 4 id; Start reading 2
2592 ms; 4 id; Stop reading
2592 ms; 4 id; Start reading 9
2597 ms; 2 id; Stop reading
2597 ms; 3 id; Stop reading
2597 ms; 2 id; Start reading 2
2597 ms; 3 id; Start reading 1
2598 ms; 3 id; Stop reading
2598 ms; 3 id; Start reading 3
2599 ms; 2 id; Stop reading
2599 ms; 2 id; Start reading 9
2601 ms; 4 id; Stop reading
2601 ms; 3 id; Stop reading
2608 ms; 2 id; Stop reading
2608 ms; 4 id; Start writing 6
2614 ms; 4 id; Stop writing
2614 ms; 3 id; Start reading 3
2614 ms; 2 id; Start reading 3
2614 ms; 4 id; Start reading 5
2617 ms; 3 id; Stop reading
2617 ms; 2 id; Stop reading
2617 ms; 3 id; Start reading 10
2617 ms; 2 id; Start reading 7
2619 ms; 4 id; Stop reading
2624 ms; 2 id; Stop reading
2627 ms; 3 id; Stop reading
2627 ms; 4 id; Start writing 3
2630 ms; 4 id; Stop writing
2630 ms; 2 id; Start reading 10
2630 ms; 3 id; Start reading 5
2630 ms; 4 id; Start reading 5
2635 ms; 3 id; Stop reading
2635 ms; 4 id; Stop reading
2635 ms; 3 id; Start reading 9
2640 ms; 2 id; Stop reading
2644 ms; 3 id; Stop reading
2644 ms; 4 id; Start writing 7
2651 ms; 4 id; Stop writing
2651 ms; 2 id; Start reading 4
2651 ms; 3 id; Start reading 8
2651 ms; 4 id; Start reading 4
2655 ms; 2 id; Stop reading
2655 ms; 4 id; Stop reading
2655 ms; 2 id; Start reading 1
2656 ms; 2 id; Stop reading
2659 ms; 3 id; Stop reading
2659 ms; 4 id; Start writing 1
2660 ms; 4 id; Stop writing
2660 ms; 2 id; Start reading 9
2660 ms; 3 id; Start reading 4
2660 ms; 4 id; Start reading 2
2662 ms; 4 id; Stop reading
2662 ms; 4 id; Start reading 5
2664 ms; 3 id; Stop reading
2664 ms; 3 id; Start reading 9
2667 ms; 4 id; Stop reading
2667 ms; 4 id; Start reading 7
2669 ms; 2 id; Stop reading
2669 ms; 2 id; Start reading 5
2673 ms; 3 id; Stop reading
2673 ms; 3 id; Start reading 7
2674 ms; 2 id; Stop reading
2674 ms; 4 id; Stop reading
2674 ms; 2 id; Start reading 7
2674 ms; 4 id; Start reading 5
2679 ms; 4 id; Stop reading
2679 ms; 4 id; Start reading 5
2680 ms; 3 id; Stop reading
2680 ms; 3 id; Start reading 9
2681 ms; 2 id; Stop reading
2681 ms; 2 id; Start reading 1
2682 ms; 2 id; Stop reading
2682 ms; 2 id; Start reading 6
2684 ms; 4 id; Stop reading
2684 ms; 4 id; Start reading 8
2688 ms; 2 id; Stop reading
2688 ms; 2 id; Start reading 7
2689 ms; 3 id; Stop reading
2689 ms; 3 id; Start reading 2
2691 ms; 3 id; Stop reading
2691 ms; 3 id; Start reading 6
2692 ms; 4 id; Stop reading
2692 ms; 4 id; Start reading 8
2695 ms; 2 id; Stop reading
2695 ms; 2 id; Start reading 2
2697 ms; 2 id; Stop reading
2697 ms; 3 id; Stop reading
2697 ms; 2 id; Start reading 5
2697 ms; 3 id; Start reading 7
2700 ms; 4 id; Stop reading
2700 ms; 4 id; Start reading 9
2702 ms; 2 id; Stop reading
2702 ms; 2 id; Start reading 9
2704 ms; 3 id; Stop reading
2704 ms; 3 id; Start reading 7
2709 ms; 4 id; Stop reading
2709 ms; 4 id; Start reading 10
2711 ms; 2 id; Stop reading
2711 ms; 3 id; Stop reading
2711 ms; 2 id; Start reading 8
2711 ms; 3 id; Start reading 5
2716 ms; 3 id; Stop reading
2716 ms; 3 id; Start reading 2
2718 ms; 3 id; Stop reading
2718 ms; 3 id; Start reading 9
2719 ms; 4 id; Stop reading
2719 ms; 2 id; Stop reading
2719 ms; 4 id; Start reading 7
2719 ms; 2 id; Start reading 6
2725 ms; 2 id; Stop reading
2725 ms; 2 id; Start reading 4
2726 ms; 4 id; Stop reading
2726 ms; 4 id; Start reading 4
2727 ms; 3 id; Stop reading
2727 ms; 3 id; Start reading 10
2729 ms; 2 id; Stop reading
2729 ms; 2 id; Start reading 3
2730 ms; 4 id; Stop reading
2730 ms; 4 id; Start reading 10
2732 ms; 2 id; Stop reading
2737 ms; 3 id; Stop reading
2740 ms; 4 id; Stop reading
2740 ms; 2 id; Start writing 10
2750 ms; 2 id; Stop writing
2750 ms; 3 id; Start reading 7
2757 ms; 3 id; Stop reading
2757 ms; 4 id; Start writing 8
2765 ms; 4 id; Stop writing
2765 ms; 2 id; Start reading 9
2765 ms; 3 id; Start reading 10
2774 ms; 2 id; Stop reading
2775 ms; 3 id; Stop reading
2775 ms; 4 id; Start writing 1
2776 ms; 4 id; Stop writing
2776 ms; 2 id; Start reading 2
2776 ms; 3 id; Start reading 10
2776 ms; 4 id; Start reading 2
2778 ms; 2 id; Stop reading
2778 ms; 4 id; Stop reading
2778 ms; 2 id; Start reading 7
2778 ms; 4 id; Start reading 4
2782 ms; 4 id; Stop reading
2782 ms; 4 id; Start reading 2
2784 ms; 4 id; Stop reading
2784 ms; 4 id; Start reading 10
2785 ms; 2 id; Stop reading
2785 ms; 2 id; Start reading 5
2786 ms; 3 id; Stop reading
2786 ms; 3 id; Start reading 3
2789 ms; 3 id; Stop reading
2790 ms; 2 id; Stop reading
2794 ms; 4 id; Stop reading
2794 ms; 3 id; Start writing 5
2799 ms; 3 id; Stop writing
2799 ms; 2 id; Start reading 7
2799 ms; 4 id; Start reading 10
2799 ms; 3 id; Start reading 2
2801 ms; 3 id; Stop reading
2801 ms; 3 id; Start reading 5
2806 ms; 2 id; Stop reading
2806 ms; 3 id; Stop reading
2806 ms; 2 id; Start reading 6
2806 ms; 3 id; Start reading 5
2809 ms; 4 id; Stop reading
2809 ms; 4 id; Start reading 1
2810 ms; 4 id; Stop reading
2810 ms; 4 id; Start reading 9
2811 ms; 3 id; Stop reading
2811 ms; 3 id; Start reading 10
2812 ms; 2 id; Stop reading
2819 ms; 4 id; Stop reading
2821 ms; 3 id; Stop reading
2821 ms; 2 id; Start writing 6
2827 ms; 2 id; Stop writing
2827 ms; 4 id; Start reading 5
2827 ms; 3 id; Start reading 5
2827 ms; 2 id; Start reading 8
2832 ms; 4 id; Stop reading
2832 ms; 3 id; Stop reading
2832 ms; 4 id; Start reading 9
2832 ms; 3 id; Start reading 2
2834 ms; 3 id; Stop reading
2834 ms; 3 id; Start reading 8
2835 ms; 2 id; Stop reading
2835 ms; 2 id; Start reading 3
2838 ms; 2 id; Stop reading
2838 ms; 2 id; Start reading 1
2839 ms; 2 id; Stop reading
2839 ms; 2 id; Start reading 4
2841 ms; 4 id; Stop reading
2841 ms; 4 id; Start reading 1
2842 ms; 4 id; Stop reading
2842 ms; 4 id; Start reading 5
2842 ms; 3 id; Stop reading
2842 ms; 3 id; Start reading 5
2843 ms; 2 id; Stop reading
2843 ms; 2 id; Start reading 1
2844 ms; 2 id; Stop reading
2844 ms; 2 id; Start reading 8
2847 ms; 3 id; Stop reading
2847 ms; 3 id; Start reading 2
2847 ms; 4 id; Stop reading
2847 ms; 4 id; Start reading 1
2848 ms; 4 id; Stop reading
2848 ms; 4 id; Start reading 1
2849 ms; 4 id; Stop reading
2849 ms; 3 id; Stop reading
2849 ms; 4 id; Start reading 3
2852 ms; 2 id; Stop reading
2852 ms; 4 id; Stop reading
2852 ms; 3 id; Start writing 5
2857 ms; 3 id; Stop writing
2857 ms; 2 id; Start reading 4
2861 ms; 2 id; Stop reading
2861 ms; 4 id; Start writing 9
2870 ms; 4 id; Stop writing
2870 ms; 3 id; Start writing 3
2873 ms; 3 id; Stop writing
2873 ms; 2 id; Start reading 4
2873 ms; 4 id; Start reading 4
2873 ms; 3 id; Start reading 3
2876 ms; 3 id; Stop reading
2876 ms; 3 id; Start reading 10
2877 ms; 2 id; Stop reading
2877 ms; 4 id; Stop reading
2877 ms; 2 id; Start reading 1
2878 ms; 2 id; Stop reading
2886 ms; 3 id; Stop reading
2886 ms; 4 id; Start writing 8
2894 ms; 4 id; Stop writing
2894 ms; 2 id; Start reading 1
2894 ms; 3 id; Start reading 5
2895 ms; 2 id; Stop reading
2899 ms; 3 id; Stop reading
2899 ms; 4 id; Start writing 2
2901 ms; 4 id; Stop writing
2901 ms; 2 id; Start reading 4
2901 ms; 3 id; Start reading 2
2901 ms; 4 id; Start reading 5
2903 ms; 3 id; Stop reading
2905 ms; 2 id; Stop reading
2906 ms; 4 id; Stop reading
2906 ms; 3 id; Start writing 9
2915 ms; 3 id; Stop writing
2915 ms; 2 id; Start reading 7
2915 ms; 4 id; Start reading 2
2915 ms; 3 id; Start reading 7
2917 ms; 4 id; Stop reading
2917 ms; 4 id; Start reading 2
2919 ms; 4 id; Stop reading
2919 ms; 4 id; Start reading 8
2922 ms; 2 id; Stop reading
2922 ms; 3 id; Stop reading
2922 ms; 2 id; Start reading 8
2922 ms; 3 id; Start reading 7
2927 ms; 4 id; Stop reading
2929 ms; 3 id; Stop reading
2930 ms; 2 id; Stop reading
2930 ms; 4 id; Start writing 8
2938 ms; 4 id; Stop writing
2938 ms; 3 id; Start reading 7
2938 ms; 2 id; Start reading 8
2938 ms; 4 id; Start reading 5
2943 ms; 4 id; Stop reading
2943 ms; 4 id; Start reading 7
2945 ms; 3 id; Stop reading
2945 ms; 3 id; Start reading 5
2946 ms; 2 id; Stop reading
2946 ms; 2 id; Start reading 9
2950 ms; 4 id; Stop reading
2950 ms; 3 id; Stop reading
2950 ms; 4 id; Start reading 10
2950 ms; 3 id; Start reading 6
2955 ms; 2 id; Stop reading
2955 ms; 2 id; Start reading 5
2956 ms; 3 id; Stop reading
2956 ms; 3 id; Start reading 5
2960 ms; 2 id; Stop reading
2960 ms; 4 id; Stop reading
